=================================================================
  EDR Agent Active: Process Anomaly Detector & Heuristics ON
=================================================================

[⚙️ PROC_LAUNCH]  PID: 105034 | Parent PID: 2 (kthreadd) | App: [kworker/u25:2-ext4-rsv-conversion]
[⚙️ PROC_LAUNCH]  PID: 105456 | Parent PID: 84308 (code) | App: [code]
[⚙️ PROC_LAUNCH]  PID: 105520 | Parent PID: 2 (kthreadd) | App: [kworker/2:0]
[⚙️ PROC_LAUNCH]  PID: 105563 | Parent PID: 2 (kthreadd) | App: [kworker/1:2-events]
[⚙️ PROC_LAUNCH]  PID: 106444 | Parent PID: 1042 (systemd) | App: [gnome-text-edit]
[⚙️ PROC_LAUNCH]  PID: 106632 | Parent PID: 2 (kthreadd) | App: [kworker/0:2-events]
[⚙️ PROC_LAUNCH]  PID: 107077 | Parent PID: 0 (<unknown>) | App: [Isolate]
[⚙️ PROC_LAUNCH]  PID: 107758 | Parent PID: 2 (kthreadd) | App: [kworker/4:0-events]
[⚙️ PROC_LAUNCH]  PID: 107961 | Parent PID: 2 (kthreadd) | App: [kworker/3:2-ata_sff]
[⚙️ PROC_LAUNCH]  PID: 108919 | Parent PID: 2 (kthreadd) | App: [kworker/1:1-inet_frag_wq]
[⚙️ PROC_LAUNCH]  PID: 109188 | Parent PID: 0 (<unknown>) | App: [Isolate]
[⚙️ PROC_LAUNCH]  PID: 109387 | Parent PID: 0 (<unknown>) | App: [Isolate]
[⚙️ PROC_LAUNCH]  PID: 110055 | Parent PID: 441 (systemd-userdbd) | App: [systemd-userwor]
[⚙️ PROC_LAUNCH]  PID: 110205 | Parent PID: 2 (kthreadd) | App: [kworker/u23:1]
[⚙️ PROC_LAUNCH]  PID: 110206 | Parent PID: 2 (kthreadd) | App: [kworker/u21:2-flush-8:0]
[⚙️ PROC_LAUNCH]  PID: 110280 | Parent PID: 2 (kthreadd) | App: [kworker/u24:1-ext4-rsv-conversion]
[⚙️ PROC_LAUNCH]  PID: 110281 | Parent PID: 2 (kthreadd) | App: [kworker/u24:2]
[⚙️ PROC_LAUNCH]  PID: 110414 | Parent PID: 2 (kthreadd) | App: [kworker/3:1-ata_sff]
[⚙️ PROC_LAUNCH]  PID: 110665 | Parent PID: 441 (systemd-userdbd) | App: [systemd-userwor]
[⚙️ PROC_LAUNCH]  PID: 110666 | Parent PID: 441 (systemd-userdbd) | App: [systemd-userwor]
[⚙️ PROC_LAUNCH]  PID: 110751 | Parent PID: 2 (kthreadd) | App: [kworker/0:1]
[⚙️ PROC_LAUNCH]  PID: 111123 | Parent PID: 2 (kthreadd) | App: [kworker/2:1-mm_percpu_wq]
[⚙️ PROC_LAUNCH]  PID: 111313 | Parent PID: 0 (<unknown>) | App: [Isolate]
[⚙️ PROC_LAUNCH]  PID: 111365 | Parent PID: 0 (<unknown>) | App: [Isolate]
[⚙️ PROC_LAUNCH]  PID: 111498 | Parent PID: 0 (<unknown>) | App: [We]
[⚙️ PROC_LAUNCH]  PID: 111611 | Parent PID: 0 (<unknown>) | App: [We]
[⚙️ PROC_LAUNCH]  PID: 111684 | Parent PID: 2 (kthreadd) | App: [kworker/4:1]
[⚙️ PROC_LAUNCH]  PID: 111707 | Parent PID: 0 (<unknown>) | App: [We]
[⚙️ PROC_LAUNCH]  PID: 111898 | Parent PID: 84308 (code) | App: [OpenDebugAD7]
[⚙️ PROC_LAUNCH]  PID: 112004 | Parent PID: 102666 (zsh) | App: [sh]
[⚙️ PROC_LAUNCH]  PID: 112006 | Parent PID: 112004 (sh) | App: [gdb]
[⚙️ PROC_LAUNCH]  PID: 112015 | Parent PID: 84327 (code) | App: [code]
[⚙️ PROC_LAUNCH]  PID: 112028 | Parent PID: 112006 (gdb) | App: [app]
EDR Agent with YARA and Active Response is Active.
[⚙️ PROC] New: systemd (PID: 1)
[⚙️ PROC] New: kthreadd (PID: 2)
[⚙️ PROC] New: pool_workqueue_release (PID: 3)
[⚙️ PROC] New: kworker/R-rcu_gp (PID: 4)
[⚙️ PROC] New: kworker/R-sync_wq (PID: 5)
[⚙️ PROC] New: kworker/R-kvfree_rcu_reclaim (PID: 6)
[⚙️ PROC] New: kworker/R-slub_flushwq (PID: 7)
[⚙️ PROC] New: kworker/R-netns (PID: 8)
[⚙️ PROC] New: kworker/0:0H-events_highpri (PID: 10)
[⚙️ PROC] New: kworker/u20:0-ipv6_addrconf (PID: 12)
[⚙️ PROC] New: kworker/R-mm_percpu_wq (PID: 13)
[⚙️ PROC] New: ksoftirqd/0 (PID: 14)
[⚙️ PROC] New: rcu_preempt (PID: 15)
[⚙️ PROC] New: rcu_exp_par_gp_kthread_worker/0 (PID: 16)
[⚙️ PROC] New: rcu_exp_gp_kthread_worker (PID: 17)
[⚙️ PROC] New: migration/0 (PID: 18)
[⚙️ PROC] New: idle_inject/0 (PID: 19)
[⚙️ PROC] New: cpuhp/0 (PID: 20)
[⚙️ PROC] New: cpuhp/1 (PID: 21)
[⚙️ PROC] New: idle_inject/1 (PID: 22)
[⚙️ PROC] New: migration/1 (PID: 23)
[⚙️ PROC] New: ksoftirqd/1 (PID: 24)
[⚙️ PROC] New: cpuhp/2 (PID: 27)
[⚙️ PROC] New: idle_inject/2 (PID: 28)
[⚙️ PROC] New: migration/2 (PID: 29)
[⚙️ PROC] New: ksoftirqd/2 (PID: 30)
[⚙️ PROC] New: kworker/2:0H-events_highpri (PID: 32)
[⚙️ PROC] New: cpuhp/3 (PID: 33)
[⚙️ PROC] New: idle_inject/3 (PID: 34)
[⚙️ PROC] New: migration/3 (PID: 35)
[⚙️ PROC] New: ksoftirqd/3 (PID: 36)
[⚙️ PROC] New: kworker/3:0H-events_highpri (PID: 38)
[⚙️ PROC] New: cpuhp/4 (PID: 39)
[⚙️ PROC] New: idle_inject/4 (PID: 40)
[⚙️ PROC] New: migration/4 (PID: 41)
[⚙️ PROC] New: ksoftirqd/4 (PID: 42)
[⚙️ PROC] New: kworker/4:0H-kblockd (PID: 44)
[⚙️ PROC] New: kworker/u21:0-events_unbound (PID: 45)
[⚙️ PROC] New: kworker/u22:0-events_unbound (PID: 46)
[⚙️ PROC] New: kworker/u24:0-writeback (PID: 48)
[⚙️ PROC] New: kdevtmpfs (PID: 52)
[⚙️ PROC] New: kworker/R-inet_frag_wq (PID: 53)
[⚙️ PROC] New: rcu_tasks_kthread (PID: 54)
[⚙️ PROC] New: rcu_tasks_rude_kthread (PID: 55)
[⚙️ PROC] New: rcu_tasks_trace_kthread (PID: 56)
[⚙️ PROC] New: kauditd (PID: 57)
[⚙️ PROC] New: khungtaskd (PID: 58)
[⚙️ PROC] New: oom_reaper (PID: 59)
[⚙️ PROC] New: kworker/R-writeback (PID: 61)
[⚙️ PROC] New: kcompactd0 (PID: 63)
[⚙️ PROC] New: ksmd (PID: 64)
[⚙️ PROC] New: khugepaged (PID: 65)
[⚙️ PROC] New: kworker/R-kblockd (PID: 66)
[⚙️ PROC] New: kworker/R-blkcg_punt_bio (PID: 67)
[⚙️ PROC] New: kworker/R-kintegrityd (PID: 68)
[⚙️ PROC] New: irq/9-acpi (PID: 69)
[⚙️ PROC] New: kworker/R-tpm_dev_wq (PID: 71)
[⚙️ PROC] New: kworker/R-edac-poller (PID: 72)
[⚙️ PROC] New: kworker/R-devfreq_wq (PID: 73)
[⚙️ PROC] New: kworker/R-quota_events_unbound (PID: 74)
[⚙️ PROC] New: kworker/0:1H-kblockd (PID: 75)
[⚙️ PROC] New: kswapd0 (PID: 77)
[⚙️ PROC] New: kdamond.0 (PID: 78)
[⚙️ PROC] New: kworker/R-kthrotld (PID: 82)
[⚙️ PROC] New: kworker/R-acpi_thermal_pm (PID: 83)
[⚙️ PROC] New: kworker/R-mld (PID: 84)
[⚙️ PROC] New: kworker/R-ipv6_addrconf (PID: 86)
[⚙️ PROC] New: kworker/R-kstrp (PID: 87)
[⚙️ PROC] New: kworker/u20:1-ipv6_addrconf (PID: 88)
[⚙️ PROC] New: kworker/u26:0 (PID: 95)
[⚙️ PROC] New: kworker/u27:0-ttm (PID: 96)
[⚙️ PROC] New: kworker/u28:0 (PID: 97)
[⚙️ PROC] New: kworker/u29:0-ttm (PID: 98)
[⚙️ PROC] New: kworker/u30:0-ttm (PID: 99)
[⚙️ PROC] New: kworker/u31:0 (PID: 100)
[⚙️ PROC] New: kworker/3:1H-kblockd (PID: 170)
[⚙️ PROC] New: kworker/4:1H-kblockd (PID: 197)
[⚙️ PROC] New: kworker/1:1H-kblockd (PID: 199)
[⚙️ PROC] New: kworker/2:1H-kblockd (PID: 204)
[⚙️ PROC] New: kworker/R-ata_sff (PID: 249)
[⚙️ PROC] New: scsi_eh_0 (PID: 251)
[⚙️ PROC] New: scsi_eh_1 (PID: 252)
[⚙️ PROC] New: kworker/R-scsi_tmf_1 (PID: 253)
[⚙️ PROC] New: kworker/u23:2-events_unbound (PID: 254)
[⚙️ PROC] New: kworker/R-scsi_tmf_0 (PID: 255)
[⚙️ PROC] New: scsi_eh_2 (PID: 256)
[⚙️ PROC] New: kworker/R-scsi_tmf_2 (PID: 257)
[⚙️ PROC] New: irq/18-vmwgfx (PID: 261)
[⚙️ PROC] New: kworker/R-ttm (PID: 262)
[⚙️ PROC] New: kworker/1:2H-kblockd (PID: 266)
[⚙️ PROC] New: jbd2/sda1-8 (PID: 301)
[⚙️ PROC] New: kworker/R-ext4-rsv-conversion (PID: 302)
[⚙️ PROC] New: systemd-journal (PID: 361)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 361 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 361 killed by SIGKILL.
[⚙️ PROC] New: systemd-udevd (PID: 404)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 404 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 404 killed by SIGKILL.
[⚙️ PROC] New: haveged (PID: 434)
[⚙️ PROC] New: systemd-userdbd (PID: 441)
[⚙️ PROC] New: psimon (PID: 484)
[⚙️ PROC] New: kworker/R-rpciod (PID: 494)
[⚙️ PROC] New: kworker/R-xprtiod (PID: 495)
[⚙️ PROC] New: psimon (PID: 497)
[⚙️ PROC] New: accounts-daemon (PID: 531)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 531 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 531 killed by SIGKILL.
[⚙️ PROC] New: cron (PID: 532)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 532 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 532 killed by SIGKILL.
[⚙️ PROC] New: dbus-daemon (PID: 534)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 534 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 534 killed by SIGKILL.
[⚙️ PROC] New: polkitd (PID: 539)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 539 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 539 killed by SIGKILL.
[⚙️ PROC] New: systemd-logind (PID: 558)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 558 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 558 killed by SIGKILL.
[⚙️ PROC] New: NetworkManager (PID: 626)
EDR Agent with YARA and Active Response is Active.
[⚙️ PROC] New: systemd (PID: 1)
[⚙️ PROC] New: kthreadd (PID: 2)
[⚙️ PROC] New: pool_workqueue_release (PID: 3)
[⚙️ PROC] New: kworker/R-rcu_gp (PID: 4)
[⚙️ PROC] New: kworker/R-sync_wq (PID: 5)
[⚙️ PROC] New: kworker/R-kvfree_rcu_reclaim (PID: 6)
[⚙️ PROC] New: kworker/R-slub_flushwq (PID: 7)
[⚙️ PROC] New: kworker/R-netns (PID: 8)
[⚙️ PROC] New: kworker/0:0H-events_highpri (PID: 10)
[⚙️ PROC] New: kworker/R-mm_percpu_wq (PID: 13)
[⚙️ PROC] New: ksoftirqd/0 (PID: 14)
[⚙️ PROC] New: rcu_preempt (PID: 15)
[⚙️ PROC] New: rcu_exp_par_gp_kthread_worker/0 (PID: 16)
[⚙️ PROC] New: rcu_exp_gp_kthread_worker (PID: 17)
[⚙️ PROC] New: migration/0 (PID: 18)
[⚙️ PROC] New: idle_inject/0 (PID: 19)
[⚙️ PROC] New: cpuhp/0 (PID: 20)
[⚙️ PROC] New: cpuhp/1 (PID: 21)
[⚙️ PROC] New: idle_inject/1 (PID: 22)
[⚙️ PROC] New: migration/1 (PID: 23)
[⚙️ PROC] New: ksoftirqd/1 (PID: 24)
[⚙️ PROC] New: cpuhp/2 (PID: 27)
[⚙️ PROC] New: idle_inject/2 (PID: 28)
[⚙️ PROC] New: migration/2 (PID: 29)
[⚙️ PROC] New: ksoftirqd/2 (PID: 30)
[⚙️ PROC] New: kworker/2:0H-events_highpri (PID: 32)
[⚙️ PROC] New: cpuhp/3 (PID: 33)
[⚙️ PROC] New: idle_inject/3 (PID: 34)
[⚙️ PROC] New: migration/3 (PID: 35)
[⚙️ PROC] New: ksoftirqd/3 (PID: 36)
[⚙️ PROC] New: kworker/3:0H-events_highpri (PID: 38)
[⚙️ PROC] New: cpuhp/4 (PID: 39)
[⚙️ PROC] New: idle_inject/4 (PID: 40)
[⚙️ PROC] New: migration/4 (PID: 41)
[⚙️ PROC] New: ksoftirqd/4 (PID: 42)
[⚙️ PROC] New: kworker/4:0H-kblockd (PID: 44)
[⚙️ PROC] New: kworker/u21:0-events_unbound (PID: 45)
[⚙️ PROC] New: kworker/u22:0-writeback (PID: 46)
[⚙️ PROC] New: kdevtmpfs (PID: 52)
[⚙️ PROC] New: kworker/R-inet_frag_wq (PID: 53)
[⚙️ PROC] New: rcu_tasks_kthread (PID: 54)
[⚙️ PROC] New: rcu_tasks_rude_kthread (PID: 55)
[⚙️ PROC] New: rcu_tasks_trace_kthread (PID: 56)
[⚙️ PROC] New: kauditd (PID: 57)
[⚙️ PROC] New: khungtaskd (PID: 58)
[⚙️ PROC] New: oom_reaper (PID: 59)
[⚙️ PROC] New: kworker/R-writeback (PID: 61)
[⚙️ PROC] New: kcompactd0 (PID: 63)
[⚙️ PROC] New: ksmd (PID: 64)
[⚙️ PROC] New: khugepaged (PID: 65)
[⚙️ PROC] New: kworker/R-kblockd (PID: 66)
[⚙️ PROC] New: kworker/R-blkcg_punt_bio (PID: 67)
[⚙️ PROC] New: kworker/R-kintegrityd (PID: 68)
[⚙️ PROC] New: irq/9-acpi (PID: 69)
[⚙️ PROC] New: kworker/R-tpm_dev_wq (PID: 71)
[⚙️ PROC] New: kworker/R-edac-poller (PID: 72)
[⚙️ PROC] New: kworker/R-devfreq_wq (PID: 73)
[⚙️ PROC] New: kworker/R-quota_events_unbound (PID: 74)
[⚙️ PROC] New: kworker/0:1H-kblockd (PID: 75)
[⚙️ PROC] New: kswapd0 (PID: 77)
[⚙️ PROC] New: kdamond.0 (PID: 78)
[⚙️ PROC] New: kworker/R-kthrotld (PID: 82)
[⚙️ PROC] New: kworker/R-acpi_thermal_pm (PID: 83)
[⚙️ PROC] New: kworker/R-mld (PID: 84)
[⚙️ PROC] New: kworker/R-ipv6_addrconf (PID: 86)
[⚙️ PROC] New: kworker/R-kstrp (PID: 87)
[⚙️ PROC] New: kworker/u20:1-ipv6_addrconf (PID: 88)
[⚙️ PROC] New: kworker/u26:0 (PID: 95)
[⚙️ PROC] New: kworker/u27:0-ttm (PID: 96)
[⚙️ PROC] New: kworker/u28:0 (PID: 97)
[⚙️ PROC] New: kworker/u29:0-ttm (PID: 98)
[⚙️ PROC] New: kworker/u30:0-ttm (PID: 99)
[⚙️ PROC] New: kworker/u31:0 (PID: 100)
[⚙️ PROC] New: kworker/3:1H-kblockd (PID: 170)
[⚙️ PROC] New: kworker/4:1H-kblockd (PID: 197)
[⚙️ PROC] New: kworker/1:1H-kblockd (PID: 199)
[⚙️ PROC] New: kworker/2:1H-kblockd (PID: 204)
[⚙️ PROC] New: kworker/R-ata_sff (PID: 249)
[⚙️ PROC] New: scsi_eh_0 (PID: 251)
[⚙️ PROC] New: scsi_eh_1 (PID: 252)
[⚙️ PROC] New: kworker/R-scsi_tmf_1 (PID: 253)
[⚙️ PROC] New: kworker/u23:2-events_unbound (PID: 254)
[⚙️ PROC] New: kworker/R-scsi_tmf_0 (PID: 255)
[⚙️ PROC] New: scsi_eh_2 (PID: 256)
[⚙️ PROC] New: kworker/R-scsi_tmf_2 (PID: 257)
[⚙️ PROC] New: irq/18-vmwgfx (PID: 261)
[⚙️ PROC] New: kworker/R-ttm (PID: 262)
[⚙️ PROC] New: jbd2/sda1-8 (PID: 301)
[⚙️ PROC] New: kworker/R-ext4-rsv-conversion (PID: 302)
[⚙️ PROC] New: haveged (PID: 434)
[⚙️ PROC] New: systemd-userdbd (PID: 441)
[⚙️ PROC] New: psimon (PID: 484)
[⚙️ PROC] New: kworker/R-rpciod (PID: 494)
[⚙️ PROC] New: kworker/R-xprtiod (PID: 495)
[⚙️ PROC] New: VBoxDRMClient (PID: 710)
[⚙️ PROC] New: VBoxService (PID: 713)
[⚙️ PROC] New: agetty (PID: 773)
[⚙️ PROC] New: kworker/u27:1 (PID: 838)
[⚙️ PROC] New: psimon (PID: 847)
[⚙️ PROC] New: systemd (PID: 1042)
[⚙️ PROC] New: (sd-pam) (PID: 1044)
[⚙️ PROC] New: VBoxClient (PID: 1179)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 1179 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 1179 killed by SIGKILL.
[⚙️ PROC] New: VBoxClient (PID: 1181)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 1181 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 1181 killed by SIGKILL.
[⚙️ PROC] New: gcr-ssh-agent (PID: 1200)
[⚙️ PROC] New: ssh-agent (PID: 1202)
[⚙️ PROC] New: kworker/u29:1 (PID: 1213)
[⚙️ PROC] New: kworker/u30:1-ttm (PID: 1841)
[⚙️ PROC] New: kworker/R-cfg80211 (PID: 1981)
[⚙️ PROC] New: kworker/u23:3-events_unbound (PID: 22259)
[⚙️ PROC] New: kworker/u22:3-events_unbound (PID: 38366)
[⚙️ PROC] New: kworker/u21:1-writeback (PID: 64134)
[⚙️ PROC] New: kworker/0:0-events (PID: 66387)
[⚙️ PROC] New: kworker/4:2-inode_switch_wbs (PID: 66989)
[⚙️ PROC] New: kworker/u23:0-writeback (PID: 80187)
[⚙️ PROC] New: kworker/3:0-mm_percpu_wq (PID: 92276)
[⚙️ PROC] New: kworker/u25:1-events_unbound (PID: 98015)
[⚙️ PROC] New: kworker/1:2-cgroup_free (PID: 105563)
[⚙️ PROC] New: kworker/u21:2-iou_exit (PID: 110206)
[⚙️ PROC] New: kworker/2:1-mm_percpu_wq (PID: 111123)
[⚙️ PROC] New: kworker/4:1-mm_percpu_wq (PID: 111684)
[⚙️ PROC] New: kworker/1:0-mm_percpu_wq (PID: 112570)
[⚙️ PROC] New: kworker/3:2-ata_sff (PID: 113932)
[⚙️ PROC] New: kworker/u24:2-events_unbound (PID: 114857)
[⚙️ PROC] New: kworker/0:2-mm_percpu_wq (PID: 115205)
[⚙️ PROC] New: kworker/u25:3-events_unbound (PID: 116424)
[⚙️ PROC] New: kworker/u23:1-events_unbound (PID: 116783)
[⚙️ PROC] New: kworker/2:3-mm_percpu_wq (PID: 116813)
[⚙️ PROC] New: kworker/4:3-mm_percpu_wq (PID: 116830)
[⚙️ PROC] New: kworker/4:4-cgroup_release (PID: 116852)
[⚙️ PROC] New: cron (PID: 116880)
[⚙️ PROC] New: systemd-journal (PID: 116882)
[⚙️ PROC] New: systemd-logind (PID: 116883)
[⚙️ PROC] New: systemd-udevd (PID: 116884)
[⚙️ PROC] New: polkitd (PID: 116894)
[⚙️ PROC] New: lightdm (PID: 116895)
[⚙️ PROC] New: kworker/u20:2-ipv6_addrconf (PID: 116897)
[⚙️ PROC] New: kworker/u25:4-writeback (PID: 116920)
[⚙️ PROC] New: pcscd (PID: 116925)
[⚙️ PROC] New: kworker/u22:2-ext4-rsv-conversion (PID: 116931)
[⚙️ PROC] New: dbus-daemon (PID: 116932)
[⚙️ PROC] New: kworker/u24:3-writeback (PID: 116945)
[⚙️ PROC] New: kworker/u24:5-ext4-rsv-conversion (PID: 116946)
[⚙️ PROC] New: accounts-daemon (PID: 116962)
[⚙️ PROC] New: psimon (PID: 116990)
[⚙️ PROC] New: kworker/1:0H-kblockd (PID: 117000)
[⚙️ PROC] New: kworker/u31:1-ttm (PID: 117087)
[⚙️ PROC] New: rtkit-daemon (PID: 117124)
[⚙️ PROC] New: lightdm (PID: 117277)
[⚙️ PROC] New: gnome-keyring-d (PID: 117287)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117287 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117287 killed by SIGKILL.
[⚙️ PROC] New: dbus-daemon (PID: 117292)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117292 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117292 killed by SIGKILL.
[⚙️ PROC] New: gnome-session-i (PID: 117293)
[⚙️ PROC] New: gnome-session-c (PID: 117390)
[⚙️ PROC] New: gvfsd (PID: 117400)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117400 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117400 killed by SIGKILL.
[⚙️ PROC] New: gvfsd-fuse (PID: 117406)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117406 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117406 killed by SIGKILL.
[⚙️ PROC] New: gnome-session-s (PID: 117413)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117413 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117413 killed by SIGKILL.
[⚙️ PROC] New: gnome-shell (PID: 117433)
[⚙️ PROC] New: at-spi-bus-laun (PID: 117468)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117468 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117468 killed by SIGKILL.
[⚙️ PROC] New: dbus-daemon (PID: 117475)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117475 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117475 killed by SIGKILL.
[⚙️ PROC] New: at-spi2-registr (PID: 117477)
[⚙️ PROC] New: colord (PID: 117478)
[⚙️ PROC] New: dconf-service (PID: 117497)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117497 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117497 killed by SIGKILL.
[⚙️ PROC] New: xdg-permission- (PID: 117513)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117513 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117513 killed by SIGKILL.
[⚙️ PROC] New: gnome-shell-cal (PID: 117515)
[⚙️ PROC] New: evolution-sourc (PID: 117522)
[⚙️ PROC] New: upowerd (PID: 117534)
[⚙️ PROC] New: gjs (PID: 117535)
[⚙️ PROC] New: ibus-daemon (PID: 117549)
[⚙️ PROC] New: gsd-a11y-settin (PID: 117550)
[⚙️ PROC] New: gsd-color (PID: 117552)
[⚙️ PROC] New: gsd-datetime (PID: 117553)
[⚙️ PROC] New: gsd-housekeepin (PID: 117554)
[⚙️ PROC] New: gsd-keyboard (PID: 117560)
[⚙️ PROC] New: gsd-media-keys (PID: 117561)
[⚙️ PROC] New: gsd-power (PID: 117562)
[⚙️ PROC] New: gsd-print-notif (PID: 117564)
[⚙️ PROC] New: gsd-rfkill (PID: 117566)
[⚙️ PROC] New: gsd-screensaver (PID: 117567)
[⚙️ PROC] New: gsd-sharing (PID: 117569)
[⚙️ PROC] New: gsd-smartcard (PID: 117571)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117571 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117571 killed by SIGKILL.
[⚙️ PROC] New: gsd-sound (PID: 117575)
[⚙️ PROC] New: gsd-usb-protect (PID: 117576)
[⚙️ PROC] New: gsd-wwan (PID: 117578)
[⚙️ PROC] New: xdg-desktop-por (PID: 117604)
[⚙️ PROC] New: blueman-applet (PID: 117648)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117648 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117648 killed by SIGKILL.
[⚙️ PROC] New: gsd-disk-utilit (PID: 117661)
[⚙️ PROC] New: evolution-alarm (PID: 117673)
[⚙️ PROC] New: gsd-printer (PID: 117683)
[⚙️ PROC] New: ibus-memconf (PID: 117690)
[⚙️ PROC] New: ibus-extension- (PID: 117691)
[⚙️ PROC] New: ibus-portal (PID: 117704)
[⚙️ PROC] New: gjs (PID: 117716)
[⚙️ PROC] New: localsearch-3 (PID: 117734)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117734 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117734 killed by SIGKILL.
[⚙️ PROC] New: udisksd (PID: 117735)
[⚙️ PROC] New: pipewire (PID: 117737)
[⚙️ PROC] New: wireplumber (PID: 117740)
[⚙️ PROC] New: pipewire-pulse (PID: 117744)
[⚙️ PROC] New: xdg-document-po (PID: 117753)
[⚙️ PROC] New: goa-daemon (PID: 117773)
[⚙️ PROC] New: fusermount3 (PID: 117781)
[⚙️ PROC] New: xdg-desktop-por (PID: 117795)
[⚙️ PROC] New: goa-identity-se (PID: 117806)
[⚙️ PROC] New: evolution-calen (PID: 117815)
[⚙️ PROC] New: gvfs-udisks2-vo (PID: 117834)
[⚙️ PROC] New: evolution-addre (PID: 117841)
[⚙️ PROC] New: gvfs-mtp-volume (PID: 117857)
[⚙️ PROC] New: gvfs-gphoto2-vo (PID: 117865)
[⚙️ PROC] New: gvfs-goa-volume (PID: 117873)
[⚙️ PROC] New: gvfs-afc-volume (PID: 117881)
[⚙️ PROC] New: Xwayland (PID: 117892)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117892 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117892 killed by SIGKILL.
[⚙️ PROC] New: power-profiles- (PID: 117898)
[⚙️ PROC] New: gvfsd-metadata (PID: 117921)
[⚙️ PROC] New: ibus-engine-sim (PID: 117956)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 117956 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 117956 killed by SIGKILL.
[⚙️ PROC] New: wpa_supplicant (PID: 117993)
[⚙️ PROC] New: ModemManager (PID: 117999)
[⚙️ PROC] New: gvfsd-recent (PID: 118041)
[⚙️ PROC] New: gvfsd-trash (PID: 118042)
[⚙️ PROC] New: gjs (PID: 118329)
[⚙️ PROC] New: gsd-xsettings (PID: 118352)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118352 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118352 killed by SIGKILL.
[⚙️ PROC] New: ibus-x11 (PID: 118378)
[⚙️ PROC] New: obexd (PID: 118381)
[⚙️ PROC] New: VBoxClient (PID: 118392)
🚨 !!! [⚡ RESPONSE] Attempting to KILL PID: 118392 | Reason: YARA Match Detected: Malicious_Tool_Scanner
[🛡️ PROTECT] PID 118392 killed by SIGKILL.
[⚙️ PROC] New: VBoxClient (PID: 118395)
